Timecode,BlendShapeCount,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,jawForward,jawRight,jawLeft,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileRight,mouthSmileLeft,mouthFrownRight,mouthFrownLeft,mouthDimpleRight,mouthDimpleLeft,mouthStretchRight,mouthStretchLeft,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressRight,mouthPressLeft,mouthLowerDownRight,mouthLowerDownLeft,mouthUpperUpRight,mouthUpperUpLeft,browDownRight,browDownLeft,browInnerUp,browOuterUpRight,browOuterUpLeft,cheekPuff,cheekSquintRight,cheekSquintLeft,noseSneerRight,noseSneerLeft,tongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
100:44:49:00.892,61,0.0939329863,0.3810690939,0.1082747877,0.0000000000,0.0000000000,0.0501709729,0.0000000000,0.0936855897,0.3816882968,0.0103455735,0.0000000000,0.0000000000,0.0501664765,0.0000000000,0.0863578096,0.0000000000,0.0116877025,0.0813726336,0.0813726336,0.0779481083,0.1163221747,0.0215167589,0.0000000000,0.0176334213,0.0048493482,0.0000000000,0.0000000000,0.0875448287,0.0896296650,0.1470272988,0.1502845436,0.1552659869,0.0622905120,0.1339014173,0.1813354790,0.0977469832,0.0870790482,0.1000828296,0.0923846141,0.0472044125,0.0429061279,0.0381354317,0.0377268568,0.1008109897,0.0000000000,0.0000000000,0.0665347278,0.0680211708,0.0597905777,0.1050372869,0.1072434410,0.0002243791,0.0157735515,0.3279454112,-0.0170403961,-0.0062910952,0.2331593335,-0.0007367569,0.0658423305,0.2326968759,0.0076982444
100:44:49:01.893,61,0.0933730230,0.3811329305,0.1091610715,0.0000000000,0.0000000000,0.0502949096,0.0000000000,0.0931245759,0.3817665577,0.0094775157,0.0000000000,0.0000000000,0.0502904691,0.0000000000,0.0862816870,0.0000000000,0.0116521055,0.0813114196,0.0813114196,0.0778876171,0.1162893698,0.0215288494,0.0000000000,0.0161948968,0.0042186892,0.0000000000,0.0000000000,0.0873283073,0.0894080848,0.1471849680,0.1504306346,0.1551615447,0.0621476844,0.1339861751,0.1815321147,0.0975088403,0.0868565291,0.0997997522,0.0921586454,0.0471828133,0.0429003015,0.0383390635,0.0379289240,0.1006756276,0.0000000000,0.0000000000,0.0665418282,0.0679644719,0.0597528294,0.1049935073,0.1072050035,0.0001585302,0.0160207171,0.3276634514,-0.0158411637,-0.0057632229,0.2332072854,-0.0006750770,0.0663811788,0.2327344269,0.0077625578
100:44:49:02.893,61,0.0928599685,0.3807457387,0.1099543795,0.0000000000,0.0000000000,0.0503868163,0.0000000000,0.0926119536,0.3813914955,0.0087276269,0.0000000000,0.0000000000,0.0503824130,0.0000000000,0.0862927064,0.0000000000,0.0117357746,0.0813317597,0.0813317597,0.0777603909,0.1163112819,0.0213909876,0.0000000000,0.0154553931,0.0036260388,0.0000000000,0.0000000000,0.0871246457,0.0892430544,0.1471226811,0.1504722685,0.1552883089,0.0621359050,0.1340366751,0.1815575957,0.0973627120,0.0867203549,0.0995955914,0.0920116231,0.0471058190,0.0428502150,0.0383387282,0.0379297994,0.1006195098,0.0000000000,0.0000000000,0.0665916726,0.0679261684,0.0597375222,0.1048915759,0.1071274877,0.0001204611,0.0162247233,0.3292968273,-0.0155697633,-0.0053072665,0.2329782546,-0.0006210521,0.0668641999,0.2324967682,0.0078110280
100:44:49:03.894,61,0.0923475698,0.3805784881,0.1106039658,0.0000000000,0.0000000000,0.0504846387,0.0000000000,0.0921017528,0.3812344074,0.0081146676,0.0000000000,0.0000000000,0.0504801869,0.0000000000,0.0863494948,0.0000000000,0.0118717030,0.0813909322,0.0813909322,0.0778431371,0.1162065789,0.0211127531,0.0000000000,0.0149026867,0.0032582551,0.0000000000,0.0000000000,0.0870126411,0.0891506523,0.1473023295,0.1507624388,0.1551980674,0.0620568879,0.1341475397,0.1820454597,0.0971571058,0.0865343809,0.0993665233,0.0918740779,0.0471966080,0.0429752991,0.0387744121,0.0383676551,0.1004683673,0.0000000000,0.0000000000,0.0664626434,0.0679149255,0.0597335249,0.1048791781,0.1071482450,0.0000965631,0.0167567730,0.3298118412,-0.0152491070,-0.0049345451,0.2328823954,-0.0005771965,0.0672594979,0.2323935926,0.0078537222
100:44:49:04.895,61,0.0918948054,0.3801400065,0.1107683778,0.0000000000,0.0000000000,0.0506532453,0.0000000000,0.0916479975,0.3807978332,0.0079610962,0.0000000000,0.0000000000,0.0506487675,0.0000000000,0.0863240957,0.0000000000,0.0119813848,0.0813408941,0.0813408941,0.0776277483,0.1161391288,0.0210557468,0.0000000000,0.0144322971,0.0026696168,0.0000000000,0.0000000000,0.0868879408,0.0890497938,0.1473645568,0.1509281695,0.1553972512,0.0619696304,0.1345596164,0.1826127917,0.0971211568,0.0865032151,0.0989998877,0.0915344283,0.0472297706,0.0430223271,0.0401048176,0.0396931022,0.1002112255,0.0000000000,0.0000000000,0.0663903058,0.0679529831,0.0597710498,0.1049407572,0.1072372645,0.0001091272,0.0177083202,0.3300003409,-0.0154941268,-0.0048412080,0.2326156944,-0.0005656245,0.0673601925,0.2321255654,0.0078563355
100:44:49:05.895,61,0.0914700180,0.3793769777,0.1111458540,0.0000000000,0.0000000000,0.0508332103,0.0000000000,0.0912209302,0.3800395131,0.0075853467,0.0000000000,0.0000000000,0.0508286692,0.0000000000,0.0863215029,0.0000000000,0.0121540418,0.0813710168,0.0813710168,0.0773480162,0.1161371619,0.0209829770,0.0000000000,0.0142133571,0.0022695120,0.0000000000,0.0000000000,0.0868175328,0.0890117586,0.1472123116,0.1509004980,0.1559051275,0.0620297007,0.1348819137,0.1829223484,0.0971780717,0.0865566581,0.0987416953,0.0912871659,0.0471826270,0.0429864526,0.0407535285,0.0403404571,0.1000473350,0.0000000000,0.0000000000,0.0663677305,0.0680214465,0.0598343201,0.1048936173,0.1072130501,0.0001321357,0.0185662284,0.3307753801,-0.0158755984,-0.0046127955,0.2321525514,-0.0005378549,0.0675909594,0.2316590399,0.0078672851
100:44:49:06.896,61,0.0911688879,0.3786129653,0.1114583462,0.0000000000,0.0000000000,0.0510584489,0.0000000000,0.0909157097,0.3792791963,0.0072510624,0.0000000000,0.0000000000,0.0510538407,0.0000000000,0.0864451379,0.0000000000,0.0122621972,0.0815551206,0.0815551206,0.0770240277,0.1161419079,0.0209773835,0.0000000000,0.0137668466,0.0016012148,0.0000000000,0.0000000000,0.0867877156,0.0890155956,0.1471254379,0.1509283334,0.1570985615,0.0622402281,0.1351745576,0.1831576228,0.0972305015,0.0866064131,0.0985308886,0.0910387337,0.0470997654,0.0429062583,0.0410755388,0.0406607352,0.0999762863,0.0000000000,0.0000000000,0.0662816837,0.0681100637,0.0599203892,0.1048461795,0.1071866006,0.0001957510,0.0189772062,0.3292854130,-0.0155713195,-0.0044095912,0.2316881269,-0.0005131232,0.0677822232,0.2311920226,0.0078735156
100:44:49:07.896,61,0.0910876319,0.3786176443,0.1114949510,0.0000000000,0.0000000000,0.0512649380,0.0000000000,0.0908322260,0.3792844713,0.0072072539,0.0000000000,0.0000000000,0.0512603372,0.0000000000,0.0864537880,0.0000000000,0.0122293793,0.0817336440,0.0817336440,0.0768374205,0.1163201258,0.0208631009,0.0000000000,0.0136011615,0.0014389913,0.0000000000,0.0000000000,0.0867267773,0.0889705122,0.1469292194,0.1507443190,0.1576192528,0.0623794980,0.1352375895,0.1831015795,0.0972533152,0.0866372958,0.0984411910,0.0909401625,0.0469813943,0.0428055227,0.0412728861,0.0408586711,0.0999531001,0.0000000000,0.0000000000,0.0662294850,0.0682020634,0.0600270256,0.1047502607,0.1071273312,0.0002689876,0.0192257836,0.3301343620,-0.0153355179,-0.0043829493,0.2316913605,-0.0005100301,0.0678044707,0.2311947793,0.0078761969
100:44:49:08.897,61,0.0910199061,0.3784396648,0.1113032550,0.0000000000,0.0000000000,0.0515388250,0.0000000000,0.0907600671,0.3791031837,0.0073943292,0.0000000000,0.0000000000,0.0515341200,0.0000000000,0.0864188522,0.0000000000,0.0124311708,0.0819808617,0.0819808617,0.0767163038,0.1168011576,0.0209086891,0.0000000000,0.0134757403,0.0009694591,0.0000000000,0.0000000000,0.0864843205,0.0887345299,0.1466146260,0.1505296379,0.1579849720,0.0624425039,0.1353188455,0.1831721663,0.0972524881,0.0866251737,0.0983297750,0.0908279419,0.0468904525,0.0427042842,0.0424455069,0.0420121104,0.0997255296,0.0000000000,0.0000000000,0.0662394613,0.0683495253,0.0601467676,0.1047737002,0.1071359068,0.0002656364,0.0189209059,0.3295737803,-0.0149891740,-0.0044967346,0.2315805703,-0.0005230185,0.0676881745,0.2310864478,0.0078589600
100:44:49:09.898,61,0.0907618105,0.3782687187,0.1124786064,0.0000000000,0.0000000000,0.0517520458,0.0000000000,0.0904971957,0.3789507747,0.0062232977,0.0000000000,0.0000000000,0.0517472439,0.0000000000,0.0862714052,0.0000000000,0.0126464413,0.0821818858,0.0821818858,0.0765502378,0.1171647683,0.0209483020,0.0000000000,0.0135562140,0.0007127193,0.0000000000,0.0000000000,0.0862229764,0.0885067284,0.1462737769,0.1503414959,0.1580880284,0.0624365471,0.1351869702,0.1829310358,0.0971595868,0.0865109414,0.0982962921,0.0907757282,0.0467153899,0.0425406732,0.0437238291,0.0432705022,0.0994301587,0.0000000000,0.0000000000,0.0661282465,0.0684154034,0.0601983853,0.1046759337,0.1070375219,0.0003126820,0.0184460543,0.3290120661,-0.0146879852,-0.0037846051,0.2314876020,-0.0004400118,0.0684032217,0.2309801280,0.0079383617
100:44:49:10.898,61,0.0908230171,0.3782392442,0.1125845388,0.0000000000,0.0000000000,0.0519986004,0.0000000000,0.0905567631,0.3789230585,0.0061282641,0.0000000000,0.0000000000,0.0519937947,0.0000000000,0.0864890590,0.0000000000,0.0127057564,0.0823968127,0.0823968127,0.0764827430,0.1175192520,0.0208292324,0.0000000000,0.0129341967,0.0001153268,0.0000000000,0.0000000000,0.0861468837,0.0884425193,0.1461627334,0.1502691507,0.1585940719,0.0626733378,0.1352797300,0.1829392165,0.0972879156,0.0866538957,0.0982932523,0.0907910541,0.0465875305,0.0424263477,0.0442972295,0.0438425168,0.0992916822,0.0000000000,0.0000000000,0.0663539246,0.0684993565,0.0602822453,0.1045599282,0.1069398075,0.0002887161,0.0185548197,0.3290617466,-0.0145442104,-0.0037268149,0.2314706743,-0.0004332608,0.0684676990,0.2309619933,0.0079452191
100:44:49:11.899,61,0.0908222422,0.3779371679,0.1126166657,0.0000000000,0.0000000000,0.0522677451,0.0000000000,0.0905578509,0.3786207736,0.0060995994,0.0000000000,0.0000000000,0.0522627793,0.0000000000,0.0865787864,0.0000000000,0.0127541013,0.0826562941,0.0826562941,0.0765815079,0.1175107062,0.0205667950,0.0000000000,0.0127760954,0.0001525593,0.0000000000,0.0000000000,0.0861779600,0.0884666070,0.1462696493,0.1503673494,0.1587858498,0.0628321692,0.1351299435,0.1829965413,0.0971581787,0.0865737423,0.0983030796,0.0908590928,0.0465626977,0.0424244255,0.0449675657,0.0445165113,0.0991310552,0.0000000000,0.0000000000,0.0662068054,0.0686046779,0.0603714772,0.1045026556,0.1068875492,0.0003136967,0.0179442205,0.3287759423,-0.0146627147,-0.0037094087,0.2312859893,-0.0004308902,0.0684877336,0.2307774872,0.0079411399
100:44:49:12.900,61,0.0905876458,0.3774926066,0.1120489165,0.0000000000,0.0000000000,0.0524600148,0.0000000000,0.0903261602,0.3781662583,0.0066759638,0.0000000000,0.0000000000,0.0524547808,0.0000000000,0.0863812715,0.0000000000,0.0129650114,0.0828531086,0.0828531086,0.0766727626,0.1171971411,0.0202633720,0.0000000000,0.0129165435,0.0004537334,0.0000000000,0.0000000000,0.0860986039,0.0883718729,0.1463890076,0.1505481303,0.1585193723,0.0627550408,0.1346101463,0.1827625483,0.0966532007,0.0861434937,0.0982498750,0.0909258127,0.0465185307,0.0424123444,0.0456336029,0.0451887473,0.0989129618,0.0000000000,0.0000000000,0.0657315850,0.0686034337,0.0603531636,0.1044055894,0.1067737341,0.0003336334,0.0175926778,0.3293741941,-0.0152720548,-0.0040599629,0.2310083508,-0.0004710399,0.0681431666,0.2305069119,0.0078918114
100:44:49:13.900,61,0.0903250128,0.3773159981,0.1118725464,0.0000000000,0.0000000000,0.0525929667,0.0000000000,0.0900655314,0.3779863417,0.0068715615,0.0000000000,0.0000000000,0.0525874682,0.0000000000,0.0864238814,0.0000000000,0.0131005729,0.0831428692,0.0831428692,0.0766724795,0.1170057580,0.0198450573,0.0000000000,0.0120489560,0.0002255237,0.0000000000,0.0000000000,0.0860283896,0.0882840082,0.1464921087,0.1506771296,0.1586353332,0.0628274530,0.1342962533,0.1827200800,0.0962587222,0.0858471766,0.0981173366,0.0909047946,0.0464532301,0.0423902720,0.0461355299,0.0456983000,0.0987604558,0.0000000000,0.0000000000,0.0654212832,0.0685404763,0.0602935515,0.1042259634,0.1066072509,0.0003029940,0.0174174868,0.3289217651,-0.0158737097,-0.0041789315,0.2308983505,-0.0004846099,0.0680361986,0.2303993702,0.0078757033
100:44:49:14.901,61,0.0901389122,0.3779188097,0.1122742519,0.0000000000,0.0000000000,0.0526329614,0.0000000000,0.0898805633,0.3785967827,0.0065023280,0.0000000000,0.0000000000,0.0526273549,0.0000000000,0.0864576548,0.0000000000,0.0131773045,0.0832697153,0.0832697153,0.0765438825,0.1167790592,0.0194762684,0.0000000000,0.0113330483,0.0000000000,0.0000000000,0.0001711154,0.0859746113,0.0882201046,0.1465790719,0.1508018374,0.1588065773,0.0628536344,0.1342018396,0.1828346252,0.0959903002,0.0856630802,0.0979010239,0.0907692239,0.0464078821,0.0423999168,0.0464782901,0.0460479259,0.0986540094,0.0000000000,0.0000000000,0.0652217790,0.0684407130,0.0602200404,0.1041048765,0.1065338925,0.0002689406,0.0167291909,0.3297027647,-0.0165300071,-0.0039543258,0.2312713116,-0.0004593108,0.0682795197,0.2307668328,0.0079166107
100:44:49:15.901,61,0.0897599608,0.3782782853,0.1125153527,0.0000000000,0.0000000000,0.0526061766,0.0000000000,0.0895032436,0.3789609075,0.0062673185,0.0000000000,0.0000000000,0.0526006185,0.0000000000,0.0863677561,0.0000000000,0.0131433737,0.0833476856,0.0833476856,0.0763782784,0.1165660322,0.0193535555,0.0000000000,0.0110021578,0.0000000000,0.0000000000,0.0004352562,0.0858738795,0.0881100148,0.1465846598,0.1508178711,0.1588411182,0.0628325492,0.1339923739,0.1826553345,0.0956841782,0.0854136497,0.0977446362,0.0906463414,0.0463051498,0.0423419960,0.0464768745,0.0460513495,0.0986020640,0.0000000000,0.0000000000,0.0649943128,0.0682949126,0.0601207577,0.1039626002,0.1064367816,0.0001718986,0.0170996841,0.3299080729,-0.0171371475,-0.0038113741,0.2314937413,-0.0004431360,0.0684255660,0.2309859097,0.0079411576
100:44:49:16.902,61,0.0893139318,0.3789566159,0.1125443354,0.0000000000,0.0000000000,0.0524446778,0.0000000000,0.0890577734,0.3796409965,0.0062706927,0.0000000000,0.0000000000,0.0524392277,0.0000000000,0.0862843469,0.0000000000,0.0129021602,0.0835067406,0.0835067406,0.0762968957,0.1162284613,0.0192588046,0.0000000000,0.0109649040,0.0000000000,0.0000000000,0.0002147057,0.0859130397,0.0881124586,0.1466178596,0.1507003754,0.1588936150,0.0628394932,0.1337418258,0.1825255007,0.0953193009,0.0850953013,0.0975954533,0.0905161276,0.0462879092,0.0423589051,0.0461261943,0.0457046516,0.0986484811,0.0000000000,0.0000000000,0.0646182001,0.0681052729,0.0599858761,0.1037621275,0.1062886193,0.0001461397,0.0173641145,0.3302829266,-0.0175280645,-0.0038133650,0.2319092304,-0.0004441703,0.0684421062,0.2314001322,0.0079574483
100:44:49:17.903,61,0.0889776424,0.3788656890,0.1124498323,0.0000000000,0.0000000000,0.0523060225,0.0000000000,0.0887211785,0.3795481026,0.0063878628,0.0000000000,0.0000000000,0.0523005873,0.0000000000,0.0865135118,0.0000000000,0.0126889013,0.0837108195,0.0837108195,0.0766065717,0.1159454063,0.0191664565,0.0000000000,0.0109998509,0.0000000000,0.0000000000,0.0000093554,0.0860682502,0.0882275850,0.1468051970,0.1507671028,0.1586892009,0.0629431084,0.1334462464,0.1825882792,0.0950469971,0.0848393589,0.0976998210,0.0906320587,0.0463819019,0.0424630381,0.0456101298,0.0451919511,0.0987476930,0.0000000000,0.0000000000,0.0643517748,0.0679645091,0.0598628558,0.1035212576,0.1060626060,0.0001799407,0.0178565327,0.3310224712,-0.0180876534,-0.0038846282,0.2318525165,-0.0004523591,0.0683847591,0.2313447297,0.0079488559
100:44:49:18.903,61,0.0885947794,0.3787558079,0.1120827943,0.0000000000,0.0000000000,0.0522431619,0.0000000000,0.0883374289,0.3794319928,0.0067779315,0.0000000000,0.0000000000,0.0522377267,0.0000000000,0.0866471082,0.0000000000,0.0124694435,0.0838964134,0.0838964134,0.0768117011,0.1157212257,0.0190920960,0.0000000000,0.0111389067,0.0003611743,0.0000000000,0.0000000000,0.0861895680,0.0883072764,0.1469966024,0.1508025974,0.1585336775,0.0629900694,0.1332005709,0.1826431304,0.0947746858,0.0845919475,0.0977399424,0.0906790793,0.0464322008,0.0425218306,0.0449794121,0.0445642173,0.0989067107,0.0000000000,0.0000000000,0.0640492886,0.0678633153,0.0597730130,0.1032347232,0.1057805866,0.0002328063,0.0179527067,0.3301655650,-0.0185950007,-0.0041218507,0.2317815125,-0.0004798351,0.0681617409,0.2312782109,0.0079206144
100:44:49:19.904,61,0.0882675797,0.3787792325,0.1117921621,0.0000000000,0.0000000000,0.0521201976,0.0000000000,0.0880081654,0.3794507384,0.0070977537,0.0000000000,0.0000000000,0.0521147959,0.0000000000,0.0869377777,0.0000000000,0.0122232819,0.0840261057,0.0840261057,0.0768596008,0.1157437861,0.0190184228,0.0000000000,0.0110612903,0.0004769841,0.0000000000,0.0000000000,0.0862593427,0.0883357152,0.1469140202,0.1505477279,0.1586493403,0.0631510541,0.1331322789,0.1825671047,0.0947534442,0.0845945776,0.0978308320,0.0907710865,0.0463958085,0.0424939021,0.0443752855,0.0439623222,0.0990334824,0.0000000000,0.0000000000,0.0641250908,0.0677790567,0.0597067028,0.1029476821,0.1055198833,0.0002803797,0.0178657677,0.3295772970,-0.0190798063,-0.0043163407,0.2317929268,-0.0005025013,0.0679849535,0.2312930077,0.0079005649
100:44:49:20.904,61,0.0870614201,0.3780171871,0.1122953743,0.0000000000,0.0000000000,0.0520933494,0.0000000000,0.0867893919,0.3786953092,0.0066387695,0.0000000000,0.0000000000,0.0520879179,0.0000000000,0.0870525464,0.0000000000,0.0122099761,0.0840673223,0.0840673223,0.0769640654,0.1156994924,0.0190317985,0.0000000000,0.0109383538,0.0002475616,0.0000000000,0.0000000000,0.0861385092,0.0881725550,0.1468071491,0.1504122615,0.1584352255,0.0631373525,0.1328795701,0.1824942380,0.0945476145,0.0843978375,0.0978260189,0.0908122957,0.0463477150,0.0424565077,0.0443987958,0.0439854935,0.0989008248,0.0000000000,0.0000000000,0.0641622543,0.0676338077,0.0595659241,0.1026622877,0.1052366197,0.0002920749,0.0174387693,0.3281769156,-0.0186307859,-0.0040372922,0.2313314974,-0.0004690709,0.0682922155,0.2308268398,0.0079201600
100:44:49:21.905,61,0.0864247009,0.3769670725,0.1132056564,0.0000000000,0.0000000000,0.0521527529,0.0000000000,0.0861484185,0.3776579201,0.0057544350,0.0000000000,0.0000000000,0.0521472320,0.0000000000,0.0870660022,0.0000000000,0.0123614259,0.0840140209,0.0840140209,0.0769421384,0.1159631088,0.0189870819,0.0000000000,0.0106571373,0.0000000000,0.0000000000,0.0002027324,0.0858703479,0.0879068673,0.1464148909,0.1501167268,0.1583215892,0.0630880892,0.1327108294,0.1822311133,0.0944624916,0.0843110383,0.0977499783,0.0907934383,0.0461735092,0.0423023365,0.0442557819,0.0438422486,0.0988123938,0.0000000000,0.0000000000,0.0644512177,0.0674707517,0.0594158918,0.1022527516,0.1048473045,0.0002516685,0.0166059658,0.3267769516,-0.0180745814,-0.0034995803,0.2306978852,-0.0004054732,0.0688474998,0.2301841825,0.0079621831
100:44:49:22.906,61,0.0859374404,0.3758356273,0.1141137779,0.0000000000,0.0000000000,0.0522937737,0.0000000000,0.0856565386,0.3765387237,0.0048292954,0.0000000000,0.0000000000,0.0522880964,0.0000000000,0.0871541873,0.0000000000,0.0125915185,0.0838674381,0.0838674381,0.0767764300,0.1162427962,0.0190572292,0.0000000000,0.0102532227,0.0000000000,0.0000000000,0.0009338509,0.0856472030,0.0877144113,0.1460366994,0.1498725414,0.1584905386,0.0630861893,0.1329322457,0.1823243201,0.0945814103,0.0843994617,0.0975373685,0.0905928984,0.0460401326,0.0421700068,0.0444747210,0.0440585651,0.0986456946,0.0000000000,0.0000000000,0.0648169219,0.0673500001,0.0592880659,0.1019273102,0.1045290679,0.0002211627,0.0167679563,0.3258804381,-0.0172183122,-0.0029370305,0.2300142646,-0.0003392769,0.0694016442,0.2294918001,0.0080019655
100:44:49:23.906,61,0.0859944522,0.3766017556,0.1149437055,0.0000000000,0.0000000000,0.0523778573,0.0000000000,0.0857111514,0.3773201108,0.0039792061,0.0000000000,0.0000000000,0.0523722917,0.0000000000,0.0874897540,0.0000000000,0.0125908535,0.0839754120,0.0839754120,0.0765958056,0.1167260185,0.0192391407,0.0000000000,0.0093396148,0.0000000000,0.0000000000,0.0043336349,0.0855537951,0.0876400545,0.1458463967,0.1496989727,0.1616310775,0.0633370355,0.1336626261,0.1828169972,0.0949517488,0.0847531110,0.0973711163,0.0903608948,0.0459736250,0.0421032123,0.0447000228,0.0442815125,0.0985605940,0.0000000000,0.0000000000,0.0653037950,0.0673290640,0.0592952147,0.1017799452,0.1044261828,0.0002092185,0.0173988566,0.3253980279,-0.0159672666,-0.0024199877,0.2304916233,-0.0002801350,0.0699051172,0.2299582511,0.0080765914
100:44:49:24.907,61,0.0862711966,0.3767938018,0.1154771298,0.0000000000,0.0000000000,0.0525131300,0.0000000000,0.0859881714,0.3775210977,0.0034293677,0.0000000000,0.0000000000,0.0525076948,0.0000000000,0.0879721120,0.0000000000,0.0125684170,0.0842423141,0.0842423141,0.0765731111,0.1169908419,0.0194264185,0.0000000000,0.0087707071,0.0000000000,0.0000000000,0.0055489345,0.0856908634,0.0877753273,0.1459650695,0.1497641504,0.1633546054,0.0637655556,0.1341217458,0.1832897812,0.0953091532,0.0851104781,0.0974643007,0.0903745294,0.0459962673,0.0421145447,0.0449894033,0.0445706695,0.0985377505,0.0000000000,0.0000000000,0.0656136572,0.0674870908,0.0594431162,0.1018310636,0.1045136750,0.0002713884,0.0187438596,0.3264284730,-0.0158140194,-0.0020855889,0.2306144834,-0.0002415551,0.0702292174,0.2300746143,0.0081182094
100:44:49:25.908,61,0.0867352635,0.3779334724,0.1159129962,0.0000000000,0.0000000000,0.0525314435,0.0000000000,0.0864546150,0.3786701560,0.0029792672,0.0000000000,0.0000000000,0.0525262132,0.0000000000,0.0882845819,0.0000000000,0.0123561025,0.0844010711,0.0844010711,0.0765107125,0.1170011908,0.0195649713,0.0000000000,0.0084029986,0.0000000000,0.0000000000,0.0060756402,0.0857840106,0.0878595710,0.1462146938,0.1499022096,0.1638932377,0.0640149713,0.1342262030,0.1832284778,0.0953905955,0.0852289647,0.0976612717,0.0905083641,0.0459497459,0.0420814455,0.0448792279,0.0444624312,0.0986139849,0.0000000000,0.0000000000,0.0657100379,0.0675556436,0.0595369264,0.1018863320,0.1045930311,0.0003807148,0.0194385238,0.3276277184,-0.0157899540,-0.0018118084,0.2313163579,-0.0002104899,0.0704923943,0.2307697982,0.0081734993
