Timecode,BlendShapeCount,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,jawForward,jawRight,jawLeft,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileRight,mouthSmileLeft,mouthFrownRight,mouthFrownLeft,mouthDimpleRight,mouthDimpleLeft,mouthStretchRight,mouthStretchLeft,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressRight,mouthPressLeft,mouthLowerDownRight,mouthLowerDownLeft,mouthUpperUpRight,mouthUpperUpLeft,browDownRight,browDownLeft,browInnerUp,browOuterUpRight,browOuterUpLeft,cheekPuff,cheekSquintRight,cheekSquintLeft,noseSneerRight,noseSneerLeft,tongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
101:29:40:26.091,61,0.1375766248,0.4509271085,0.0987282842,0.0000000000,0.0000000000,0.0315800160,0.0000000000,0.1375363469,0.4515806437,0.0200626738,0.0000000000,0.0000000000,0.0315792672,0.0000000000,0.0800198764,0.0000000000,0.0067872638,0.1510965973,0.1510965973,0.1854526699,0.2399595678,0.0311842076,0.0000000000,0.0000000000,0.0000000000,0.0485063121,0.0571589619,0.0695803016,0.0723006502,0.1648198813,0.1719768643,0.1350856870,0.0754906237,0.0845745504,0.1287733912,0.0790616944,0.0721966922,0.1579763591,0.1513557434,0.0545045286,0.0495858453,0.0000000000,0.0000000000,0.1710405797,0.1341088861,0.1342567205,0.1041651443,0.0672996491,0.0594660267,0.1365318000,0.1349593848,0.0000335829,-0.0100551322,0.3829742670,-0.0250170417,-0.0121777747,0.2758514881,-0.0016903828,0.0599278100,0.2753719687,0.0083063161
101:29:40:37.098,61,0.1365319639,0.4463871717,0.0996689722,0.0000000000,0.0000000000,0.0315094925,0.0000000000,0.1364832819,0.4470524192,0.0191601310,0.0000000000,0.0000000000,0.0315086916,0.0000000000,0.0803452358,0.0000000000,0.0071756295,0.1996805966,0.1996805966,0.1835972369,0.2621231377,0.0306230374,0.0000000000,0.0000000000,0.0000000000,0.0558691248,0.0701588318,0.0690370128,0.0717567205,0.1658381969,0.1753925979,0.1372402310,0.0756270960,0.0845788419,0.1300557554,0.0770148113,0.0700087622,0.1541940123,0.1492619067,0.0546824113,0.0497890748,0.0000000000,0.0000000000,0.1696042269,0.1220047548,0.1222798750,0.1033005491,0.0667125583,0.0589388646,0.1363634616,0.1347471923,0.0000248437,-0.0100551322,0.3829742670,-0.0250170417,-0.0116314273,0.2730856538,-0.0015981509,0.0605065487,0.2725979984,0.0083010355
101:29:40:38.098,61,0.1362839490,0.4452722967,0.1022999883,0.0000000000,0.0000000000,0.0314885601,0.0000000000,0.1362188309,0.4460052550,0.0164879113,0.0000000000,0.0000000000,0.0314877667,0.0000000000,0.0806511417,0.0000000000,0.0068663745,0.2040378451,0.2040378451,0.1829916835,0.2648955286,0.0302749407,0.0000000000,0.0000000000,0.0000000000,0.0588707812,0.0737591907,0.0686385706,0.0713124201,0.1709772050,0.1767952889,0.1379136145,0.0756259337,0.0846837163,0.1321933568,0.0755094737,0.0688572377,0.1519772857,0.1470959634,0.0549357422,0.0501069017,0.0000000000,0.0000000000,0.1667615026,0.1070602015,0.1073613614,0.0988411158,0.0662773699,0.0585974604,0.1363678128,0.1348032802,0.0000201348,-0.0069733378,0.3839882612,-0.0236576162,-0.0100095132,0.2724468112,-0.0013720391,0.0621057078,0.2719126940,0.0084988829
101:29:40:39.099,61,0.1360017210,0.4427513778,0.1027032062,0.0000000000,0.0000000000,0.0314947776,0.0000000000,0.1359249353,0.4434882402,0.0160258338,0.0000000000,0.0000000000,0.0314939767,0.0000000000,0.0821206793,0.0000000000,0.0065767951,0.2014779299,0.2014779299,0.1935419738,0.2578212023,0.0296497829,0.0000000000,0.0000000000,0.0000000000,0.0603222214,0.0734941140,0.0684857294,0.0711141527,0.1773502827,0.1805427969,0.1381620318,0.0757997632,0.0847666711,0.1348215491,0.0745801926,0.0680730492,0.1511410326,0.1463358402,0.0554306731,0.0506699681,0.0000000000,0.0000000000,0.1661193818,0.1028469056,0.1031571701,0.0959393382,0.0661044270,0.0584944487,0.1368455142,0.1355845183,0.0000195901,-0.0037655639,0.3835645616,-0.0239966288,-0.0097296797,0.2709094584,-0.0013260618,0.0623548664,0.2703724802,0.0084840730
101:29:40:40.100,61,0.1364855319,0.4388975799,0.1025316790,0.0000000000,0.0000000000,0.0317273438,0.0000000000,0.1363390833,0.4396258593,0.0161623247,0.0000000000,0.0000000000,0.0317262709,0.0000000000,0.0834556594,0.0000000000,0.0068916115,0.2016408592,0.2016408592,0.1965132654,0.2656628489,0.0288758837,0.0000000000,0.0000000000,0.0000000000,0.0613855608,0.0740222633,0.0681962296,0.0708285570,0.1797333211,0.1831336617,0.1395745873,0.0762176365,0.0851873904,0.1371834427,0.0741659328,0.0677331612,0.1509562284,0.1461462826,0.0558671504,0.0511173010,0.0000000000,0.0000000000,0.1661451608,0.1016761288,0.1019989178,0.0952646583,0.0663674474,0.0586563237,0.1413227022,0.1393275708,0.0000444757,-0.0005987827,0.3838009834,-0.0248032082,-0.0098135956,0.2685500085,-0.0013257085,0.0622573644,0.2680194676,0.0083961813
101:29:40:41.100,61,0.1367413998,0.4396348596,0.1025493294,0.0000000000,0.0000000000,0.0319405049,0.0000000000,0.1365741640,0.4403645098,0.0161359236,0.0000000000,0.0000000000,0.0319391116,0.0000000000,0.0842003003,0.0000000000,0.0073744939,0.1837327927,0.1837327927,0.2007996440,0.2663880289,0.0280487277,0.0000000000,0.0000000000,0.0000000000,0.0605324507,0.0721900985,0.0680243000,0.0706708506,0.1811203361,0.1847970188,0.1400384605,0.0764037594,0.0855426863,0.1386244744,0.0741024986,0.0677174777,0.1516312659,0.1464460194,0.0564332232,0.0516691655,0.0000000000,0.0000000000,0.1682745814,0.1081875935,0.1084435210,0.0951794386,0.0669126213,0.0590344146,0.1459691525,0.1436330229,0.0001481426,0.0012889925,0.3857073784,-0.0242564138,-0.0097973626,0.2690012157,-0.0013257663,0.0622668117,0.2684696019,0.0084117325
101:29:40:42.101,61,0.1371820420,0.4410157204,0.1038061455,0.0000000000,0.0000000000,0.0320532024,0.0000000000,0.1370049119,0.4417711496,0.0148344487,0.0000000000,0.0000000000,0.0320516117,0.0000000000,0.0853431523,0.0000000000,0.0076704351,0.1733004749,0.1733004749,0.2024535537,0.2202152759,0.0275483951,0.0000000000,0.0000000000,0.0000000000,0.0581978373,0.0679703206,0.0681238621,0.0707457587,0.1839691550,0.1882091761,0.1397813410,0.0765488744,0.0857131854,0.1395947337,0.0740290359,0.0676998049,0.1525084227,0.1468958557,0.0570448041,0.0522765890,0.0000000000,0.0000000000,0.1692532599,0.1108006686,0.1110327542,0.0946822688,0.0673906058,0.0593505278,0.1479137838,0.1454346031,0.0001771704,0.0017006879,0.3864291608,-0.0262572598,-0.0090067880,0.2698607743,-0.0012227272,0.0630275384,0.2693107128,0.0085415691
101:29:40:43.101,61,0.1402963996,0.4429029822,0.1054051295,0.0000000000,0.0000000000,0.0321846679,0.0000000000,0.1400706321,0.4436910152,0.0132172061,0.0000000000,0.0000000000,0.0321829617,0.0000000000,0.0862554163,0.0000000000,0.0076579582,0.1698168367,0.1698168367,0.2032662332,0.2207773775,0.0271482207,0.0000000000,0.0000000000,0.0000000000,0.0572775342,0.0656439289,0.0682403147,0.0708358288,0.1853368580,0.1895788908,0.1397776753,0.0769264325,0.0858234838,0.1400692612,0.0739372596,0.0676881373,0.1535724998,0.1475090235,0.0574885160,0.0527484454,0.0000000000,0.0000000000,0.1699033827,0.1121371463,0.1123608202,0.0942562595,0.0678813756,0.0597252436,0.1491557807,0.1466496587,0.0001907739,0.0019256397,0.3883794248,-0.0272709336,-0.0080244448,0.2710339725,-0.0010941607,0.0639950335,0.2704603374,0.0087102549
101:29:40:44.102,61,0.1436259598,0.4433296025,0.1063382551,0.0000000000,0.0000000000,0.0323173031,0.0000000000,0.1433190703,0.4441359341,0.0122640720,0.0000000000,0.0000000000,0.0323154442,0.0000000000,0.0868454576,0.0000000000,0.0078243464,0.1720968932,0.1720968932,0.2032297105,0.2494175285,0.0269116927,0.0000000000,0.0000000000,0.0000000000,0.0571267791,0.0649938807,0.0681093484,0.0706940964,0.1858396232,0.1901298165,0.1399993151,0.0772415400,0.0860828087,0.1404536813,0.0737752318,0.0675649121,0.1538409889,0.1476201862,0.0577731356,0.0530382544,0.0000000000,0.0000000000,0.1696910113,0.1105926037,0.1108612716,0.0940817967,0.0681509301,0.0598735288,0.1497949064,0.1472714245,0.0001698549,0.0021856439,0.3889821172,-0.0276839808,-0.0074456856,0.2713059783,-0.0010162756,0.0645608008,0.2707191706,0.0087958286
101:29:40:45.103,61,0.1448354572,0.4430444837,0.1069653481,0.0000000000,0.0000000000,0.0324074104,0.0000000000,0.1445021033,0.4438621402,0.0116248801,0.0000000000,0.0000000000,0.0324054882,0.0000000000,0.0874563381,0.0000000000,0.0078143161,0.1755372435,0.1755372435,0.2032931745,0.2563114464,0.0267584696,0.0000000000,0.0000000000,0.0000000000,0.0574314855,0.0649962574,0.0679598078,0.0705262125,0.1860258132,0.1902708709,0.1402666420,0.0776049718,0.0863510743,0.1409595609,0.0735663027,0.0673812479,0.1538261324,0.1475393325,0.0580955930,0.0533650629,0.0000000000,0.0000000000,0.1692142189,0.1086378172,0.1089283004,0.0939726233,0.0682288930,0.0598969199,0.1500446945,0.1475567520,0.0000704276,0.0024641256,0.3871825635,-0.0272875763,-0.0070576784,0.2711388469,-0.0009627147,0.0649420545,0.2705439925,0.0088420101
101:29:40:46.103,61,0.1453565657,0.4402618706,0.1065465361,0.0000000000,0.0000000000,0.0326035544,0.0000000000,0.1450095922,0.4410672486,0.0119666746,0.0000000000,0.0000000000,0.0326014981,0.0000000000,0.0882841945,0.0000000000,0.0080559421,0.1768108159,0.1768108159,0.1862489730,0.2593240142,0.0269258227,0.0000000000,0.0000000000,0.0000000000,0.0600806028,0.0705934316,0.0677513555,0.0702855587,0.1861893684,0.1903811097,0.1422553509,0.0780061632,0.0889948830,0.1465170383,0.0735021904,0.0673175305,0.1515267193,0.1446081847,0.0584501512,0.0536658466,0.0000000000,0.0000000000,0.1689396650,0.1079265475,0.1082293987,0.0938359872,0.0684055090,0.0599462353,0.1504213363,0.1479116976,0.0000534705,0.0031872310,0.3863141537,-0.0268091727,-0.0072657508,0.2694314718,-0.0009847801,0.0646927580,0.2688454688,0.0087520713
101:29:40:47.104,61,0.1431521177,0.4379157722,0.1054182425,0.0000000000,0.0000000000,0.0327988751,0.0000000000,0.1428640336,0.4386967719,0.0130038867,0.0000000000,0.0000000000,0.0327966362,0.0000000000,0.0887790322,0.0000000000,0.0082686907,0.1693215668,0.1693215668,0.1819287091,0.2506439686,0.0268584713,0.0000000000,0.0000000000,0.0000000000,0.0607097819,0.0719082057,0.0675457641,0.0700399578,0.1860350966,0.1901708692,0.1430615932,0.0780829936,0.0901484638,0.1499744654,0.0737339184,0.0675407723,0.1506006569,0.1434344500,0.0588229932,0.0539757870,0.0000000000,0.0000000000,0.1704525352,0.1142138839,0.1144632846,0.0942493528,0.0686400533,0.0600608923,0.1506555825,0.1481609344,0.0000407949,0.0037562894,0.3868909478,-0.0261109862,-0.0078960275,0.2679832578,-0.0010643846,0.0640118197,0.2674148679,0.0086132465
101:29:40:48.104,61,0.1423619241,0.4382713437,0.1054941937,0.0000000000,0.0000000000,0.0330383778,0.0000000000,0.1420919895,0.4390542805,0.0129324012,0.0000000000,0.0000000000,0.0330358595,0.0000000000,0.0891962424,0.0000000000,0.0086214114,0.1611651629,0.1611651629,0.1792633384,0.2353784889,0.0266953893,0.0000000000,0.0000000000,0.0000000000,0.0606840514,0.0722298622,0.0673998743,0.0698608458,0.1857694834,0.1899149418,0.1437408775,0.0781351477,0.0909778476,0.1514151543,0.0741065666,0.0679226145,0.1500452012,0.1427211761,0.0590411909,0.0541454814,0.0000000000,0.0000000000,0.1712898910,0.1171906516,0.1174178421,0.0947509632,0.0690663308,0.0603234731,0.1510190368,0.1485177130,0.0000360104,0.0031286394,0.3860076368,-0.0248584934,-0.0078525431,0.2682015896,-0.0010593958,0.0640573055,0.2676318884,0.0086264517
101:29:40:49.105,61,0.1424209774,0.4402441084,0.1054428667,0.0000000000,0.0000000000,0.0332137644,0.0000000000,0.1421622336,0.4410293698,0.0129862037,0.0000000000,0.0000000000,0.0332111716,0.0000000000,0.0892274752,0.0000000000,0.0084952423,0.1529324353,0.1529324353,0.1775635332,0.2272048146,0.0268241763,0.0000000000,0.0000000000,0.0000000000,0.0468243286,0.0537165105,0.0674285144,0.0698311478,0.1852867305,0.1877169609,0.1440687627,0.0781306997,0.0913375020,0.1505378634,0.0747076720,0.0685828552,0.1502247751,0.1427625269,0.0590280071,0.0540989675,0.0000000000,0.0000000000,0.1718553007,0.1186190993,0.1188382655,0.0959330648,0.0696759373,0.0607949384,0.1515355259,0.1490608454,0.0000340216,0.0021856546,0.3844406009,-0.0246685706,-0.0078847818,0.2694081664,-0.0010685890,0.0640226677,0.2688366473,0.0086610653
101:29:40:50.106,61,0.1423209310,0.4411517382,0.1060516536,0.0000000000,0.0000000000,0.0333002470,0.0000000000,0.1420605779,0.4419494867,0.0124154482,0.0000000000,0.0000000000,0.0332977287,0.0000000000,0.0891139209,0.0000000000,0.0078944853,0.1537373364,0.1537373364,0.1768069267,0.2359164357,0.0283987373,0.0000000000,0.0000000000,0.0000000000,0.0432902612,0.0488681719,0.0674031451,0.0697237328,0.1850648820,0.1861641109,0.1444078982,0.0782118589,0.0915121064,0.1485278010,0.0750302747,0.0689299479,0.1505994797,0.1430834085,0.0588457398,0.0539028831,0.0000000000,0.0000000000,0.1725918353,0.1212473065,0.1215072349,0.0964303985,0.0701263919,0.0611705333,0.1517484188,0.1493533999,0.0000258323,-0.0000787786,0.3828586638,-0.0240351073,-0.0075380476,0.2699703574,-0.0010237551,0.0643906817,0.2693897188,0.0087290285
101:29:40:51.106,61,0.1394807100,0.4330790341,0.1048543975,0.0000000000,0.0000000000,0.0335473716,0.0000000000,0.1391537189,0.4338420630,0.0136198271,0.0000000000,0.0000000000,0.0335448794,0.0000000000,0.0892115533,0.0000000000,0.0073728990,0.1629437506,0.1629437506,0.1767551452,0.2373581082,0.0291320905,0.0000000000,0.0000000000,0.0000000000,0.0414678715,0.0461989641,0.0676502585,0.0698697194,0.1851675212,0.1854494810,0.1446072459,0.0785398334,0.0915771127,0.1477968097,0.0751017854,0.0690017343,0.1507465988,0.1432042718,0.0587753877,0.0538115650,0.0000000000,0.0000000000,0.1729412973,0.1220869496,0.1223602742,0.0942759365,0.0704100952,0.0613790005,0.1514313817,0.1490878016,0.0000275760,-0.0016176472,0.3808495104,-0.0244478323,-0.0082711279,0.2650175393,-0.0011024633,0.0636778399,0.2644622624,0.0084725535
101:29:40:52.107,61,0.1363298297,0.4345613718,0.1065903232,0.0000000000,0.0000000000,0.0336231627,0.0000000000,0.1360788941,0.4353581667,0.0119437641,0.0000000000,0.0000000000,0.0336205587,0.0000000000,0.0895299837,0.0000000000,0.0072315959,0.1653314531,0.1653314531,0.1880837083,0.2202940285,0.0271474086,0.0000000000,0.0000000000,0.0000000000,0.0406405181,0.0446452089,0.0681400299,0.0702935830,0.1858258694,0.1865027100,0.1434109658,0.0786171779,0.0913071856,0.1475412995,0.0748800933,0.0688251555,0.1509014815,0.1433576792,0.0590298027,0.0541017801,0.0000000000,0.0000000000,0.1734399796,0.1227090657,0.1229826808,0.0870347023,0.0704460964,0.0613822863,0.1508503407,0.1486380398,0.0000357035,-0.0024550962,0.3807866573,-0.0251926519,-0.0072529768,0.2659440041,-0.0009701721,0.0647294596,0.2653644383,0.0086423010
101:29:40:53.107,61,0.1357088387,0.4410262406,0.1112946048,0.0000000000,0.0000000000,0.0334840938,0.0000000000,0.1354772598,0.4419209957,0.0074785152,0.0000000000,0.0000000000,0.0334813856,0.0000000000,0.0897143036,0.0000000000,0.0074212891,0.1663866937,0.1663866937,0.1903294325,0.2162339389,0.0265301205,0.0000000000,0.0000000000,0.0000000000,0.0401731245,0.0440920033,0.0684290305,0.0705025792,0.1856234968,0.1864698827,0.1430722922,0.0786176249,0.0913033783,0.1476537436,0.0747065991,0.0686825067,0.1505274326,0.1430124789,0.0592106283,0.0542866066,0.0000000000,0.0000000000,0.1734062433,0.1225710139,0.1228435114,0.0846587494,0.0703020170,0.0611946918,0.1495883763,0.1476683468,0.0000336387,-0.0023964988,0.3797819614,-0.0256856531,-0.0045405887,0.2699537575,-0.0006166247,0.0675742477,0.2693035901,0.0091579678
101:29:40:54.108,61,0.1437603384,0.4549319446,0.1134395376,0.0000000000,0.0000000000,0.0332505964,0.0000000000,0.1436473578,0.4558922648,0.0055065369,0.0000000000,0.0000000000,0.0332478136,0.0000000000,0.0899630040,0.0000000000,0.0076240823,0.1667558551,0.1667558551,0.1787157208,0.2141391635,0.0259515420,0.0000000000,0.0000000000,0.0000000000,0.0401652046,0.0439512990,0.0687000379,0.0707094520,0.1853760928,0.1863788515,0.1431052685,0.0786581039,0.0915579274,0.1479516774,0.0746630058,0.0686952546,0.1499513984,0.1425000727,0.0593521893,0.0544458181,0.0000000000,0.0000000000,0.1731303185,0.1214819923,0.1217277870,0.0832783058,0.0701632053,0.0610280670,0.1489708722,0.1471444666,0.0000340206,-0.0028510115,0.3754412532,-0.0266516637,-0.0033419840,0.2784884870,-0.0004683835,0.0688496381,0.2777905762,0.0096287802
101:29:40:55.109,61,0.1473363787,0.4586575031,0.1121198535,0.0000000000,0.0000000000,0.0329992101,0.0000000000,0.1472382545,0.4595991075,0.0068852426,0.0000000000,0.0000000000,0.0329963677,0.0000000000,0.0901614875,0.0000000000,0.0077406541,0.1674018651,0.1674018651,0.1751055866,0.2164720148,0.0254533459,0.0000000000,0.0000000000,0.0000000000,0.0433394872,0.0460429937,0.0687552020,0.0706976727,0.1852021068,0.1862931103,0.1431496739,0.0786489248,0.0917475224,0.1479904801,0.0743886530,0.0685029477,0.1492908150,0.1419689506,0.0593573824,0.0544786826,0.0000000000,0.0000000000,0.1726874262,0.1204859763,0.1207155958,0.0824407861,0.0698824674,0.0607577898,0.1484026164,0.1466227174,0.0000352810,-0.0040894565,0.3745904863,-0.0284116063,-0.0041782930,0.2807527483,-0.0005904177,0.0680414140,0.2800680995,0.0095946994
101:29:40:56.109,61,0.1492379308,0.4601394534,0.1108477041,0.0000000000,0.0000000000,0.0327731371,0.0000000000,0.1491431445,0.4610590041,0.0081666252,0.0000000000,0.0000000000,0.0327702984,0.0000000000,0.0903243273,0.0000000000,0.0076904106,0.1680783182,0.1680783182,0.1714423001,0.2192672789,0.0254024360,0.0000000000,0.0000000000,0.0000000000,0.0449527539,0.0485557951,0.0687328205,0.0706053749,0.1850698292,0.1861484200,0.1432748884,0.0786496475,0.0920318067,0.1480089575,0.0741232410,0.0682906955,0.1485675275,0.1413785219,0.0592890605,0.0544227473,0.0000000000,0.0000000000,0.1698605120,0.1116641834,0.1119336933,0.0819408596,0.0695888475,0.0604883023,0.1479568481,0.1461814642,0.0000279619,-0.0064231763,0.3734437525,-0.0292619225,-0.0049556876,0.2816443741,-0.0007025223,0.0672665536,0.2809755802,0.0095164897
101:29:40:57.110,61,0.1527518928,0.4617312849,0.1107961982,0.0000000000,0.0000000000,0.0325732492,0.0000000000,0.1524913013,0.4626527727,0.0081555424,0.0000000000,0.0000000000,0.0325704589,0.0000000000,0.0905170143,0.0000000000,0.0076183393,0.1709727496,0.1709727496,0.1679954231,0.2253531814,0.0256983470,0.0000000000,0.0000000000,0.0000000000,0.0493138954,0.0565599203,0.0686108321,0.0704337806,0.1848751456,0.1859494895,0.1437568814,0.0787354931,0.0925248936,0.1482345164,0.0738541186,0.0680378452,0.1459484547,0.1395092458,0.0592287742,0.0543588772,0.0000000000,0.0000000000,0.1660299897,0.1029070914,0.1032639667,0.0817530081,0.0692255422,0.0601628087,0.1475679576,0.1457810849,0.0000287626,-0.0093735429,0.3748671412,-0.0293446928,-0.0049487334,0.2826179266,-0.0007039939,0.0672321841,0.2819476724,0.0095449714
101:29:40:58.111,61,0.1543318927,0.4613614678,0.1112963632,0.0000000000,0.0000000000,0.0323824920,0.0000000000,0.1540299505,0.4622923434,0.0075763548,0.0000000000,0.0000000000,0.0323797241,0.0000000000,0.0905743614,0.0000000000,0.0077320603,0.1718803942,0.1718803942,0.1668448895,0.2312234938,0.0256862808,0.0000000000,0.0000000000,0.0000000000,0.0508784615,0.0592269711,0.0684137046,0.0702117011,0.1840012223,0.1855255961,0.1441787034,0.0786680207,0.0930334404,0.1486481130,0.0736722946,0.0678430349,0.1443932354,0.1383225918,0.0592811145,0.0544040166,0.0000000000,0.0000000000,0.1641435772,0.0995128378,0.0998820737,0.0817946941,0.0688598081,0.0598328002,0.1471454054,0.1453464031,0.0000282876,-0.0103465375,0.3778043687,-0.0284595210,-0.0045973337,0.2823978364,-0.0006534883,0.0675364137,0.2817208767,0.0095803803
101:29:40:59.111,61,0.1549636275,0.4586668611,0.1104371399,0.0000000000,0.0000000000,0.0322138071,0.0000000000,0.1546446979,0.4595762789,0.0084017916,0.0000000000,0.0000000000,0.0322110653,0.0000000000,0.0908350274,0.0000000000,0.0080866683,0.1723183692,0.1723183692,0.1659249067,0.2384415865,0.0256206971,0.0000000000,0.0000000000,0.0000000000,0.0555564202,0.0685108826,0.0680307671,0.0698374808,0.1832083315,0.1852288395,0.1447270662,0.0786415040,0.0936416239,0.1489092261,0.0735792592,0.0677290931,0.1433864981,0.1375240982,0.0591682978,0.0542922132,0.0000000000,0.0000000000,0.1625941098,0.0975831971,0.0979554877,0.0847327933,0.0684598163,0.0594683141,0.1467064619,0.1448882818,0.0000249960,-0.0104187522,0.3773127794,-0.0266516209,-0.0050986102,0.2807386220,-0.0007204277,0.0670202300,0.2800770700,0.0094508948
101:29:41:00.112,61,0.1526997834,0.4555577636,0.1100410074,0.0000000000,0.0000000000,0.0321168192,0.0000000000,0.1524031162,0.4564542770,0.0087512424,0.0000000000,0.0000000000,0.0321141109,0.0000000000,0.0912606716,0.0000000000,0.0084787225,0.1726476550,0.1726476550,0.1623389572,0.2415004373,0.0254883692,0.0000000000,0.0000000000,0.0000000000,0.0680309683,0.0812503844,0.0676198527,0.0694569722,0.1821882874,0.1848541200,0.1540130079,0.0788646117,0.0967690498,0.1497863829,0.0736596063,0.0677675828,0.1398490965,0.1342218220,0.0590377785,0.0541584641,0.0000000000,0.0000000000,0.1620919257,0.0987812206,0.0991083086,0.0908427984,0.0680989027,0.0591426790,0.1463741958,0.1445817351,0.0000275527,-0.0099798646,0.3777730465,-0.0261922292,-0.0053111492,0.2788313925,-0.0007452944,0.0667858049,0.2781794071,0.0093531646
101:29:41:01.112,61,0.1520261168,0.4566671848,0.1111816913,0.0000000000,0.0000000000,0.0320644863,0.0000000000,0.1517316848,0.4575877190,0.0075762123,0.0000000000,0.0000000000,0.0320618413,0.0000000000,0.0917251185,0.0000000000,0.0087999906,0.1686811745,0.1686811745,0.1552954465,0.2377164513,0.0255875178,0.0000000000,0.0000000000,0.0000000000,0.0717520118,0.0854077265,0.0673480183,0.0692209452,0.1810955107,0.1842973083,0.1569300592,0.0791310370,0.0986925289,0.1503815502,0.0740182549,0.0680616125,0.1381849647,0.1321054250,0.0589059144,0.0540127866,0.0000000000,0.0000000000,0.1619798988,0.1006546691,0.1009614095,0.0955889598,0.0678878352,0.0589441955,0.1462588757,0.1445122361,0.0000291158,-0.0081636813,0.3776454628,-0.0263354629,-0.0045978716,0.2795239985,-0.0006468259,0.0674759522,0.2788546085,0.0094731301
101:29:41:02.113,61,0.1515660137,0.4569115043,0.1118535846,0.0000000000,0.0000000000,0.0320419185,0.0000000000,0.1512746811,0.4578455091,0.0068502668,0.0000000000,0.0000000000,0.0320392996,0.0000000000,0.0919941142,0.0000000000,0.0092027970,0.1654819399,0.1654819399,0.1530303657,0.2363216281,0.0255261585,0.0000000000,0.0000000000,0.0000000000,0.0733342469,0.0872238800,0.0670951083,0.0690229163,0.1803118289,0.1839052737,0.1583607644,0.0792213604,0.0997231901,0.1507806778,0.0743543878,0.0683359355,0.1372560114,0.1310328096,0.0587927438,0.0538969375,0.0000000000,0.0000000000,0.1620418131,0.1020237952,0.1023165658,0.0976044089,0.0677747652,0.0588259697,0.1462643594,0.1445686072,0.0000309230,-0.0062059783,0.3785656095,-0.0271983668,-0.0041572768,0.2796814740,-0.0005851770,0.0678832307,0.2790024579,0.0095354766
101:29:41:03.114,61,0.1513775289,0.4578773081,0.1117041633,0.0000000000,0.0000000000,0.0319793150,0.0000000000,0.1510909647,0.4588101208,0.0069805891,0.0000000000,0.0000000000,0.0319767520,0.0000000000,0.0922408849,0.0000000000,0.0095918104,0.1608820707,0.1608820707,0.1515852511,0.2268510014,0.0257114619,0.0000000000,0.0000000000,0.0000000000,0.0691992491,0.0853908956,0.0669804588,0.0689453408,0.1797466874,0.1836330295,0.1586769372,0.0791859478,0.1004293486,0.1510969847,0.0746750981,0.0685978755,0.1367315054,0.1303718984,0.0587638579,0.0538416468,0.0000000000,0.0000000000,0.1619822383,0.1027202234,0.1030071899,0.0983295292,0.0677446797,0.0587742664,0.1464074701,0.1447258294,0.0000339490,-0.0047186562,0.3793978989,-0.0273199826,-0.0042362493,0.2802707255,-0.0005975661,0.0677906796,0.2795925140,0.0095428685
101:29:41:04.114,61,0.1517213881,0.4588370323,0.1115376502,0.0000000000,0.0000000000,0.0318750367,0.0000000000,0.1514362842,0.4597684741,0.0070714862,0.0000000000,0.0000000000,0.0318725519,0.0000000000,0.0925947502,0.0000000000,0.0099098561,0.1591786146,0.1591786146,0.1469113976,0.2215816081,0.0260519553,0.0000000000,0.0000000000,0.0000000000,0.0679317340,0.0847951770,0.0669947192,0.0689882562,0.1793234050,0.1834256649,0.1590211242,0.0793343484,0.1012077108,0.1515228897,0.0750012919,0.0688669905,0.1361210495,0.1296348870,0.0587581173,0.0538055003,0.0000000000,0.0000000000,0.1618070602,0.1030495837,0.1033346280,0.0983011276,0.0677145198,0.0587273464,0.1466076970,0.1449249238,0.0000343749,-0.0034655081,0.3794798851,-0.0271630641,-0.0042912927,0.2808561623,-0.0006066117,0.0676877648,0.2801789045,0.0095486157
101:29:41:05.115,61,0.1532778144,0.4629191458,0.1116444543,0.0000000000,0.0000000000,0.0316826478,0.0000000000,0.1529800892,0.4638599753,0.0069133951,0.0000000000,0.0000000000,0.0316802748,0.0000000000,0.0928677320,0.0000000000,0.0100868661,0.1581653953,0.1581653953,0.1444654614,0.2193589956,0.0264169630,0.0000000000,0.0000000000,0.0000000000,0.0659183264,0.0827346295,0.0670248941,0.0690611973,0.1787094027,0.1829746366,0.1592811793,0.0794954374,0.1019559279,0.1518360078,0.0754278749,0.0692240074,0.1356406659,0.1290562749,0.0587966852,0.0538100079,0.0000000000,0.0000000000,0.1615129858,0.1030757874,0.1033600569,0.0982290208,0.0676750392,0.0587062426,0.1469490379,0.1452892572,0.0000345605,-0.0036164101,0.3808418512,-0.0267640967,-0.0041948585,0.2833555341,-0.0005983278,0.0677445829,0.2826713920,0.0096427929
